academic_item,applies_to_all_offerings,code,type,Status
C10367,True,087765B,CRICOS,Removed or Changed
C10367,True,087765B,CRICOS,Removed or Changed
C10367,True,087765B,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C03032,True,028886D,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C04285,True,084673G,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C10365,True,087763D,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C04317,True,089508C,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C11270,True,096458E,CRICOS,Removed or Changed
C10479,True,114585M,CRICOS,Removed or Changed
C10479,True,114585M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C04386,True,098167M,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C10126,True,009473E,CRICOS,Removed or Changed
C09131,True,107049E,CRICOS,Removed or Changed
C09131,True,107049E,CRICOS,Removed or Changed
C11027,True,020212M,CRICOS,Removed or Changed
C11027,True,020212M,CRICOS,Removed or Changed
C11027,True,020212M,CRICOS,Removed or Changed
C11027,True,020212M,CRICOS,Removed or Changed
C06100,True,075569E,CRICOS,Removed or Changed
C06100,True,075569E,CRICOS,Removed or Changed
C06100,True,075569E,CRICOS,Removed or Changed
C06100,True,075569E,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C11232,True,077342G,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10461,True,107052K,CRICOS,Removed or Changed
C10447,True,106141F,CRICOS,Removed or Changed
C10447,True,106141F,CRICOS,Removed or Changed
C10447,True,106141F,CRICOS,Removed or Changed
C10447,True,106141F,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C04404,True,101148,CRICOS,Removed or Changed
C09145,True,106926F,CRICOS,Removed or Changed
C09145,True,106926F,CRICOS,Removed or Changed
C09145,True,106926F,CRICOS,Removed or Changed
C09145,True,106926F,CRICOS,Removed or Changed
C09149,True,106912A,CRICOS,Removed or Changed
C09149,True,106912A,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C07142,True,107948C,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C11236,True,081083K,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C10387,True,092381J,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C03063,True,098418G,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C04410,True,102330M,CRICOS,Removed or Changed
C10449,True,106139M,CRICOS,Removed or Changed
C10449,True,106139M,CRICOS,Removed or Changed
C10449,True,106139M,CRICOS,Removed or Changed
C10449,True,106139M,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C04273,True,081095F,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C30019,True,082432G,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10362,True,087734J,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C10366,True,087764C,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C09158,True,111249G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10364,True,087736G,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C10373,True,087777J,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C04236,True,060932C,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C10348,True,086359B,CRICOS,Removed or Changed
C04383,True,098042B,CRICOS,Removed or Changed
C04383,True,098042B,CRICOS,Removed or Changed
C04383,True,098042B,CRICOS,Removed or Changed
C04383,True,098042B,CRICOS,Removed or Changed
C04389,True,098055G,CRICOS,Removed or Changed
C04389,True,098055G,CRICOS,Removed or Changed
C04389,True,098055G,CRICOS,Removed or Changed
C04389,True,098055G,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C11008,True,018156K,CRICOS,Removed or Changed
C10321,True,079751G,CRICOS,Removed or Changed
C10321,True,079751G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C11142,True,084251G,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
C04393,True,098062J,CRICOS,Removed or Changed
